page,table_index,manufacturer,make,model ,vehicle_type,percent_content
7,1,Mazda Motor Corporation,Mazda,CX-70 MHEV,MPV,0%
7,1,Mazda Motor Corporation,Mazda,CX-70 PHEV,MPV,0%
7,1,Mazda Motor Corporation,Mazda,CX-90 MHEV,MPV,0%
7,1,Mazda Motor Corporation,Mazda,CX-90 PHEV,MPV,0%
7,1,Mazda Motor Corporation,Mazda,Mazda3,PC,0%
7,1,Mazda Motor Corporation,Mazda,MX-5 Miata,PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,AMG GT 4-dr Coupe (AMG GT43/AMG GT53),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,AMG GT 4-dr Coupe (AMG GT63/ AMG GT63eS),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,AMG GT Coupe (AMG GT55/GT63/ GT 63eS/GT 63 Pro),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,C-Class Coupe (C43/C63eS),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,C-Class Coupe (C300/C300-4M),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,CLA Coupe (CLA250/CLA250-4M),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,CLA Coupe (CLA35 AMG),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,CLA Coupe (CLA45 AMG),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,CLE-Class Cabriolet (CLE300-4M),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,CLE-Class Cabriolet (CLE450-4M),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,CLE-Class Cabriolet (CLE53-4M),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,CLE-Class Coupe (CLE450-4M),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,CLE-Class Coupe (CLE53-4M),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,CLE-Class Coupe (E300-4M),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,E-Class Sedan (E350/E350-4M),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,E-Class Sedan (E450-4M/ AMG E53e-4M),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,E-Class Wagon (E450-4M),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,EQB-Class (EQB 250+/EQB 300-4M/EQB 350-4M),MPV,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,EQE Sedan (EQE 350+/350-4M/500-4M/AMG EQE 4M),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,EQS Sedan (EQS 450+/450-4M/580-4M/AMG EQS),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,G-Class SUV (G550/G63),MPV,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,G-Class SUV (G580 w EQ),MPV,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,GLA SUV (AMG GLA35),MPV,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,GLA SUV (GLA250/GLA250-4M),MPV,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,GLB SUV (GLB250/GLB250-4M/GLB 35),MPV,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,GLC Coupe (GLC300-4M),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,GLC Coupe (GLC43-4M),PC,0%
7,1,Mercedes-Benz USA,Mercedes-Benz,GLC SUV (GLC300/GLC300-4M/GLC350e-4M),MPV,0%
8,1,Mercedes-Benz USA,Mercedes-Benz,GLC SUV (GLC43-4M/GLC63eS),MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Eclipse Cross Black Edition AWD,MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Eclipse Cross ES AWD,MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Eclipse Cross LE AWD,MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Eclipse Cross SE AWD,MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Eclipse Cross SE Pano Roof AWD,MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Eclipse Cross SEL AWD,MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Eclipse Cross SEL Touring AWD,MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander PHEV ES Commercial Fleet,MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander PHEV ES,MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander PHEV Platinum Edition,MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander PHEV SE,MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander PHEV SEL,MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander PHEV SEL Black Edition,MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport ES,MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport LE,MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport Ralliart,MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport S,MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport SE,MPV,0%
8,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport Trail Edition,MPV,0%
8,1,"Nissan North America, Inc",Nissan,Ariya,PC,0%
8,1,"Nissan North America, Inc",Nissan,Armada,MPV,0%
8,1,"Nissan North America, Inc",Infiniti,QX80,MPV,0%
8,1,"Nissan North America, Inc",Nissan,Z,PC,0%
8,1,Porsche AG,Porsche,718 Boxster,PC,0%
8,1,Porsche AG,Porsche,718 Boxster GTS 4.0,PC,0%
8,1,Porsche AG,Porsche,718 Boxster S,PC,0%
8,1,Porsche AG,Porsche,718 Boxster Spyder RS,PC,0%
8,1,Porsche AG,Porsche,718 Boxster Style Edition,PC,0%
8,1,Porsche AG,Porsche,718 Cayman GT4 RS,PC,0%
8,1,Porsche AG,Porsche,718 Cayman GTS 4.0,PC,0%
8,1,Porsche AG,Porsche,718 Cayman S,PC,0%
8,1,Porsche AG,Porsche,"718 Cayman, Cayman Style Edition",PC,0%
8,1,Porsche AG,Porsche,"911 Carrera GTS, 4 GTS, GTS Cab, 4 GTS Cab, Targa 4",PC,0%
8,1,Porsche AG,Porsche,"911 Carrera, Carrera Cabriolet",PC,0%
8,1,Porsche AG,Porsche,911 GT3 RS,PC,0%
8,1,Porsche AG,Porsche,"911 Turbo, Turbo S, Turbo Cab, Turbo S Cab",PC,0%
8,1,Porsche AG,Porsche,"Cayenne E-Hybrid, S E-Hybrid, E-Hybrid Coupe",MPV,0%
8,1,Porsche AG,Porsche,Cayenne S E-Hybrid Coupe,MPV,0%
8,1,Porsche AG,Porsche,"Cayenne S, S Coupe, GTS, GTS Coupe",MPV,0%
8,1,Porsche AG,Porsche,Cayenne Turbo E-Hybrid,MPV,0%
8,1,Porsche AG,Porsche,Cayenne Turbo E-Hybrid Coupe,MPV,0%
8,1,Porsche AG,Porsche,Cayenne Turbo GT,MPV,0%
8,1,Porsche AG,Porsche,"Cayenne, Coupe",MPV,0%
8,1,Porsche AG,Porsche,Macan 4 Electric,MPV,0%
8,1,Porsche AG,Porsche,Macan 4S Electric,MPV,0%
8,1,Porsche AG,Porsche,Macan Electric,MPV,0%
8,1,Porsche AG,Porsche,Macan Turbo Electric,MPV,0%
8,1,Porsche AG,Porsche,"Macan, T, S, GTS",MPV,0%
8,1,Porsche AG,Porsche,"Panamera 4 E-Hybrid, 4S E-Hybrid",PC,0%
8,1,Porsche AG,Porsche,Panamera Turbo E-Hybrid,PC,0%
8,1,Porsche AG,Porsche,Panamera Turbo S E-Hybrid,PC,0%
8,1,Porsche AG,Porsche,"Panamera, Panamera 4",PC,0%
8,1,Porsche AG,Porsche,"Taycan 4S, Turbo, Turbo S, Turbo Cross Turismo",PC,0%
8,1,Porsche AG,Porsche,Taycan Turbo GT,PC,0%
8,1,Porsche AG,Porsche,Taycan Turbo GT Weissach,PC,0%
8,1,Porsche AG,Porsche,Taycan Turbo S Cross Turismo,PC,0%
8,1,Porsche AG,Porsche,"Taycan, 4 Cross Turismo, 4S Cross Turismo",PC,0%
8,1,Subaru,Subaru,BRZ,PC,0%
8,1,Subaru,Subaru,Forester,MPV,0%
8,1,Subaru,Toyota,GR86,PC,0%
8,1,Subaru,Subaru,WRX,PC,0%
8,1,Toyota,Toyota,4Runner,MPV,0%
8,1,Toyota,Toyota,bZ4x,MPV,0%
9,1,Toyota,Toyota,Corolla Hatchback,PC,0%
9,1,Toyota,Toyota,Corolla Hybrid,PC,0%
9,1,Toyota,Toyota,Crown,PC,0%
9,1,Toyota,Toyota,GR Corolla,PC,0%
9,1,Toyota,Toyota,GR86,PC,0%
9,1,Toyota,Lexus,GX550,MPV,0%
9,1,Toyota,Lexus,IS 300/350/500,PC,0%
9,1,Toyota,Toyota,Land Cruiser,MPV,0%
9,1,Toyota,Lexus,LC 500,PC,0%
9,1,Toyota,Lexus,LC 500 Convertible,PC,0%
9,1,Toyota,Lexus,LC 500h,PC,0%
9,1,Toyota,Lexus,LS 500,PC,0%
9,1,Toyota,Lexus,LS 500h,PC,0%
9,1,Toyota,Lexus,LX 600,MPV,0%
9,1,Toyota,Lexus,LX 700h,MPV,0%
9,1,Toyota,Toyota,Mirai,PC,0%
9,1,Toyota,Lexus,NX 450h+,MPV,0%
9,1,Toyota,Toyota,Prius,PC,0%
9,1,Toyota,Toyota,Prius Prime,PC,0%
9,1,Toyota,Toyota,Rav4 PHEV,PC,0%
9,1,Toyota,Lexus,RC 300/350,PC,0%
9,1,Toyota,Lexus,RC F,PC,0%
9,1,Toyota,Lexus,RX 450h+,MPV,0%
9,1,Toyota,Lexus,RZ 300e/450e,MPV,0%
9,1,Toyota,Lexus,UX 300h,MPV,0%
9,1,Volvo,Volvo,EC40 Single Motor,MPV,0%
9,1,Volvo,Volvo,EC40 Twin Motor,MPV,0%
9,1,Volvo,Volvo,EC40 Twin Motor,MPV,0%
9,1,Volvo,Volvo,EX40 Single Motor,MPV,0%
9,1,Volvo,Volvo,S90 B6,PC,0%
9,1,Volvo,Volvo,S90 T8 Plug-in Hybrid,PC,0%
9,1,Volvo,Volvo,V60 Cross Country B5,MPV,0%
9,1,Volvo,Volvo,V60 T8 Polestar Engineered Plug-in Hybrid,PC,0%
9,1,Volvo,Volvo,V90 Cross Country B6,MPV,0%
9,1,Volvo,Volvo,XC40 B5,MPV,0%
9,1,Volvo,Volvo,XC60 B5,MPV,0%
9,1,Volvo,Volvo,XC60 T8 Plug-in Hybrid,MPV,0%
9,1,Volvo,Volvo,XC90 B5,MPV,0%
9,1,Volvo,Volvo,XC90 B6,MPV,0%
9,1,Volvo,Volvo,XC90 T8 Plug-in Hybrid,MPV,0%
